url,title,price,rating,review_count,first_review
https://www.amazon.fr/Clavier-Petit-clavier-programmable-gaucher/dp/B0DM77X6NZ/ref=sr_1_236?dib=eyJ2IjoiMSJ9.tL20JuOoWmh7BrA72A1U16ZPKEhdlL9GAfsC5MPNnGN_3AgBuwGgwLYlcfa3qWIgGwBSNgkLJm-Ova78JtMu3kR_LzvpMYvTv6PRmUPU4KTDo8iYa5sHJIHltlfKhXurYOfwUqsNSXdbxJFHYAP98o5MAbYRck-UjiRmne8zs28Uvpm2k_sVSm7cxSWmsxyibk241k-63wGn2RkNND2bg22rsLWMvG-u_l6mzlhXR1WsRPBy775EtsLerGglPTPdVK3UxfGXRGBuazDZ0i3TmHBq51_6UyZqbbQQlPez8Y8.24bfMBUOd482NeLSl2DVgN6v2hEkqN9cZAU7hcRRtMo&dib_tag=se&keywords=clavier+gamer&qid=1769380961&sr=8-236,"1 clavier manuel – Contrôleur mobile programmable pour gaucher | Clavier de jeu pour téléphones portables, manette de jeu ergonomique pour PC Gamer, Plug Play","20,29€",N/A,N/A,
https://www.amazon.fr/Ergonomic-Wrist-Rest-for-TKL/dp/B08Z8J3454/ref=sr_1_185?dib=eyJ2IjoiMSJ9.p6V99equEEs_Q7r76vjtow9P-_tFF1E44Et0iqCAKSjccDMnYo1yyBp6jphtxmbRuvmvYE4iyRuEpAumvZj28_rrkKcYelio_rFBJ9do5IuZyAAbdGJOU4UKOu0aLmOy0067J0npFjFuGld-EHzjwlRxQAp7T042ZGjFZmgn9PMprO4IpLRF-o-sAmmbi9VrTUAFGVXimF6xhbJk6Eah1r29LB-u6XMocTFnrTVqZSvzhZITvJNQvK3reTm5SCNxgBLrRmmj9MYJZZfXBqRKFqblZEEKXBcZpiDZ1YP8o_A.Op0DGUDMm7hCW4exjQ6m3bbioVen3NgDV5P_PODgEHI&dib_tag=se&keywords=clavier+gamer&qid=1769380951&sr=8-185,"Razer Ergonomic Wrist Rest Tenkeyless - Repose-poignet ergonomique pour clavier en similicuir (coussin en similicuir moelleux, pieds en caoutchouc antidérapants, compatible avec Tenkeyless) Noir","24,99€","4,3 sur 5 étoiles",(1 966),"Repose poignets pris pour remplacer le mien de mon clavier razer Ortana Chroma.

Conviens parfaitement à la longueur des clavier grand modèles de chez Razer. Il est même plus confortable que celui d'origine.

Ceci dit il est à préciser qu'il n'est pas aimanté comme ceux vendu avec les claviers, mais il ne glisse pas du tout !"
https://www.amazon.fr/Tenkeyless-LIGHTSPEED-m%C3%A9canique-ordinateur-Commutateurs/dp/B0B45MS8LY/ref=sr_1_122?dib=eyJ2IjoiMSJ9.PKG_-9MZxMqtHcaP3S63AJv5epvPNHo19OgirUOHaea5EQI3xoSonBkDh8pZ0kuodPDTT_U43yssu5OaU3SWrfk0_J9xp5gTZI9eiUoDDwePdng-vguneAu1pyqTFayg9tuhc53iQ_Y2L91afP97dJROv2VFVxVjs_VMc9gcYGRZ9sJoLat1NM3vqKzTioQpjUZjljjqwAGR5JLv811vaLy7FHlw5BOSxQvqVTZ4BY51vt271JLIfMGsJikPLc0nh0r4OqqgxAm3AAYy62BZ5MXk9AYVYawlh58vBwhGcZ0.bYj-N6tFIzOqMqRPLBX-P9oC98YIEkCPmxeQXbINcIs&dib_tag=se&keywords=clavier+m%C3%A9canique&qid=1769380989&sr=8-122,"Logitech G915 TKL Tenkeyless Lightspeed RGB Clavier de Jeu mécanique pour Ordinateur Portable et PC, Switch Profil Bas, LIGHTSYNC RVB, sans Fil, Fonction Bluetooth, Noir","199,95€","4,0 sur 5 étoiles",(24),"Lo único para criticarme es no haber verificado el idioma del teclado, es alemán, y no tiene la “ñ” pero igual funciona increíble este modelo. Lo recomiendo como así también los serv de Amazon."
https://www.amazon.fr/Mars-Gaming-Ultra-Compact-Commutateurs-Multiplateforme/dp/B0B4SBZSGQ/ref=sr_1_98?dib=eyJ2IjoiMSJ9.AlFGo_iDpZQ_ELgrVIk4bXkYo0HoSTxsNjLgNEIXN9J9PxwgxLMMCNmOnHOiPe6TNPYU_lCmTnSnWNoYJKkzkmNzVNQxpoEiidaS-viBC3psGD8I6dQNtdYRIIkyFnNUHFaik1a9QbqrAwAu34yONevsS9nkl1_l8-zL1wosGBKa_-N3F52a46rY0X3HCN10_dYsxWugrPWs_ajfCZlDOHfnFyI4wx9KKzIPF1V7dDogKr3bX2zaKctTps0La1QogRrZKGksgR9j9PfNA3L1NxUl1rOoqV5nCt6NZqK0Qy8.Mg5gx9rXk8y_29Mr7wWaoIi2c2wKVj_QS7I7tVd9hPQ&dib_tag=se&keywords=clavier+m%C3%A9canique&qid=1769380979&sr=8-98,"Mars Gaming MKMINIPRO, Clavier Mécanique Ultra-Compact 60%, Commutateurs Mécaniques Hot-Swap, Éclairage RGB Chroma, Clavier Gaming Antighosting, Multiplateforme, Switch Bleu Français, Blanc","28,34€","3,8 sur 5 étoiles",(39),"Il est génial, attention néanmoins on ne peut pas sélectionner qu'une seule couleur en led, c'est multicolore ou rien. Mais pour le prix, c'est vraiment une pépite, à voir si les touches s'effacent au non avec le temps. Il arrive bien en AZERTY

EDIT 4 ans plus tard : les touches sont toujours bien visibles alors que je le nettoie très souvent, les lumières fonctionnent toujours aussi bien et il fonctionne toujours. Il a parfois quelques bugs avec mon ordi, comme s'il se déconnectait. Mais il suffit de débrancher et rebrancher, et c'est par période, pas trop souvent. Franchement pour le prix, je recommande"
https://www.amazon.fr/SteelSeries-Apex-Pro-Gen-HyperMagnetic/dp/B0DFH9K6G3/ref=sr_1_57?dib=eyJ2IjoiMSJ9.rQBij1BEypNFzTl8mz3fj8i7FTE-2Bmg7NcR1527weE13qGLZdy-oGeWRKPHOxFlWPTV4yGVQIG8EttTLdtg8p-zxLqV7jsXSr3KOuCgnNj5CxmZMZNRfjaAHLXET3yyuFt0NYvtJFj2pWv16wLjfdLD28JqIC4kjcar1tKUbXh7a-Qyoqo9dxSFcmkcxJSx0wptelCmvnKEq9zEXz4sMwa1DKhB0SoIPcMUWopZARWRCS8q_hmMWbQIDzrUKxPToD1_sUo0G70twqorADLVvUm5rdfcQGGDdmiMzLCM-8M.NZcODAVo48tA2UKBsrtYj-iTuSKVTYlWq1T5LICcXCw&dib_tag=se&keywords=clavier+gamer&qid=1769380924&sr=8-57,SteelSeries Apex Pro Gen 3 - Clavier Gamer HyperMagnetic - Switches OmniPoint 3.0 - Actionnement Ajustable - Toucher Rapide/SOCD - OLED - RGB - Capuchons PBT - USB-C - FR Layout AZERTY,"223,99€","4,5 sur 5 étoiles",(267),Excellente qualité de frappe. Fait un bruit agréable et est facile à gérer au niveau RGB avec le logiciel de la marque. Peu encombrant même avec le support repose poignets
https://www.amazon.fr/CHERRY-Disposition-Connexion-silencieuses-sym%C3%A9trique/dp/B000F45J3E/ref=sr_1_154?dib=eyJ2IjoiMSJ9.ufr9tCZjBr9KpspAqaBb23hP7Ofxzr5sn3evZxzz5_x1XKmp1jYgNQHX5zDHKFYCdYlGY6mANVNmvX2tz9Ro8vxUQPk7usyEC-1ZYPKHp3y_PN6O4UoSzfhoLE1LdCXxc2PPVgltHc4QzvtOQLR36IMS14GJvTrwVh9LGAsgD6ty1AZtjMGtxRjJbuT7vzz_9ll8BNtfq0HOFe-lNd0WFYeP4t_qfxFhpZnpZh1IYXFzFTO58_HDbOxAG5pAO2elELyIu7bZAX1ql9kXg5cbKAhmMW9h3WTJSwIL4BJv3GI.nEtmZHesEe0kCToDd1ZFndqWoUxjwT5wmZJ8mZqsf-M&dib_tag=se&keywords=clavier+m%C3%A9canique&qid=1769380998&sr=8-154,"CHERRY G83-6105, Clavier Filaire pour Applications Industrielles, Disposition FR (AZERTY), Touches Résistantes à l'abrasion, Facile à Nettoyer, Recyclable, Noir","46,04€","4,3 sur 5 étoiles",(582),"C'est le premier clavier que j'achète sans essayer.
J'ai mis un peu de temps à m'y adapter (environs 1 semaine) , les touches sont un peu plus résistantes que mon précédent clavier. J'ai encore un peu de mal avec la barre d'espace. ( dans le sens que la course des touches est un peu plus longue que le précédent)

Dans l'ensemble, c'est un très bon clavier, il est silencieux et même en tapant comme un fou sur la touche espace, le bruit est très minime.
Le touché est agréable, les touches accompagnent les doigts, c'est juste un régale !!
L espacement entre les touches m évite pas mal de fautes de frappe.

Mon utilisation, dans le cadre professionnel, est assez intensive, et maintenant c'est le bruit des autres claviers que j'entends.
Il a un très bon rapport qualité/prix, et il a l'air endurant."
https://www.amazon.fr/G-Lab-Keyz-Carbon-m%C3%A9canique-Interrupteur/dp/B09166KG8C/ref=sr_1_119?dib=eyJ2IjoiMSJ9.T-73lMVnvPEEoowx6MmycUnlUeZRes60Pkfqqp2V08eziKL0ezzWxCNx9aUQ9fHZLkyMNAbuJWQvV4XvlilqIKbNlr9ArCbex1El4NH-wnQHiSx1AFsUcO5ixQF8DhcoHYs_7w8Q5SkQlJI0EB1ZNQpLsqVX7cA8u2oWTNYUETL51V6w56lDK521psJdfeB-qC9MGMep1cPT6RxCjuQ66qYaymc7zn-eUZObGCwgDiFs1ZHXeieSVTkXX8Ol15itJqIgvaAbPT0MNXLJxcnXQYuXcIYJd805ZXzygBmVgqU.DcqJ0BYZToxS3GndkqxiYZ1-I3wKB9Bzd5EYYYwcOco&dib_tag=se&keywords=clavier+gamer+razer&qid=1769381131&sr=8-119,"The G-Lab Keyz Carbon V3 Clavier Mécanique Gamer Layout AMERICAIN - Blue Switch Haute Qualité de Frappe - Clavier Gaming Rétroéclairage LED Multicolore, Anti-ghosting Total","29,99€","4,3 sur 5 étoiles",(205),"Produits avec un très bon rapport qualité-prix. Et une très bonne expérience a l'utilisation. Je recommande fortement.
J'ai eu cependant un problème avec une touche qui ne fonctionnait plus et j'ai pu contacter par mail le support pour avoir de l'aide et j'ai pu bénéficier du meme produit neuf assez rapidement et efficacement avec la garantie de 2 ans."
https://www.amazon.fr/CHERRY-disposition-fran%C3%A7aise-silencieuses-Rechargeable/dp/B09BD3QLDP/ref=sr_1_215?dib=eyJ2IjoiMSJ9.tL20JuOoWmh7BrA72A1U16ZPKEhdlL9GAfsC5MPNnGN_3AgBuwGgwLYlcfa3qWIgGwBSNgkLJm-Ova78JtMu3kR_LzvpMYvTv6PRmUPU4KTDo8iYa5sHJIHltlfKhXurYOfwUqsNSXdbxJFHYAP98o5MAbYRck-UjiRmne8zs28Uvpm2k_sVSm7cxSWmsxyibk241k-63wGn2RkNND2bg22rsLWMvG-u_l6mzlhXR1WsRPBy775EtsLerGglPTPdVK3UxfGXRGBuazDZ0i3TmHBq51_6UyZqbbQQlPez8Y8.24bfMBUOd482NeLSl2DVgN6v2hEkqN9cZAU7hcRRtMo&dib_tag=se&keywords=clavier+gamer&qid=1769380961&sr=8-215,"CHERRY DW 9100 Slim, Ensemble Clavier et Souris sans Fil, Disposition française (AZERTY), Bluetooth et Radio 2,4 GHz, Touches silencieuses, Rechargeable, Noir Bronze","118,99€","4,0 sur 5 étoiles",(483),"J'ai découvert Cherry avec le Cherry Stream Desktop que je n'ai pas gardé à cause de son encombrement sur le bureau et surtout des défauts de sa souris. Le DW 9100 Slim est par contre un vrai régal à utiliser, à tel point que j'en ai très rapidement commandé un deuxième pour le second poste de travail, et ce malgré son prix.

POUR

+ Toucher très agréable. Les touches sont suffisamment espacées pour ne pas appuyer sur 2 touches en même temps en tapant vite. Elles ne sont pas plates mais légèrement ""creusées"" ce qui est encore plus agréable.
+ Bruit. La frappe est silencieuse.
+ Sérigraphie. Elle est très claire contrairement par exemple au Logitech MX-key que je n'ai pas pris à cause de ce défaut.
+ Compact. Il ne prend pas de place sur le bureau alors que tout y est côté touches.
+ Antidérapant. Son poids inspire la confiance. Cherry ne lésine pas non plus sur les patins antidérapants. Le clavier ne bouge pas sur le bureau mais c'est aussi un inconvénient pour la barre de rehausse qui se détache (voir ci-dessous dans ""contre"").
+ Portée du sans fil. Avec mes claviers Logitech, j'étais obligé de mettre le dongle au bout d'une rallonge usb tellement la portée était médiocre depuis quelques années. Avec Cherry, le dongle est derrière le PC sous le bureau et ça ne pose aucun problème.
+ Double connexion. C'est réellement un plus de pouvoir connecter l'ensemble en Bluetooth (par ex sur un portable où on économise un port usb) sans avoir à retirer le dongle. Il suffit alors d'inverser un bouton sur le clavier et sur la souris. L'appairage se fait très facilement.
+ Voyants. Quand d'autres font des économies de partout, Cherry a des voyants sur les touches Maj, Num et Défil, ce qui est bien utile.
+ Souris de qualité. Elle est ergonomique sans être volumineuse, et assez haute pour ne pas appuyer malencontreusement sur les 2 boutons sur le côté. Cherry a eu la bonne idée de mettre des patins sur toute la longueur (et pas seulement en haut et en bas), ce qui fait qu'elle glisse parfaitement.
+ Rechargeable. Soyons honnête, ça n'a vraiment pas été un critère de choix d'autant que les piles durent généralement très longtemps. Celui-ci est rechargeable et peut être utilisé même avec le câble branché, certes. Que se passera t-il par contre lorsque les batteries seront HS ?

CONTRE

- Disposition des touches du pavé numérique. Généralement, on trouve le ""-"" en haut à droite. Sur celui-ci, c'est la flèche ""<-"" et le ""-"" est juste en dessous. Autant dire que quand on tape sans regarder le clavier, on commet l'erreur une fois sur deux.
- Sortie du mode veille. Bien qu'il réagisse très rapidement au sortir du mode veille (aucune frappe manquée), c'est surprenant que les 3 voyants clignotent systématiquement. On a toujours l'impression que quelque chose n'est pas normal.
- Barre de rehausse arrière. C'est original et beau, mais la barre aimantée à tendance à s'enlever quand on fait glisser le clavier sans le lever. De plus, on a peur de perdre cette barre si on transporte le clavier. Finalement, j'aurais presque préféré avoir 2 pattes escamotables comme on le voit partout.
- Pas de rétro éclairage. Cherry n'aime vraiment pas rétro éclairer les touches de ses claviers sans fil. Ce serait pourtant un plus, et certains clients passent à autre chose à cause de ce manque ; d'autant que si c'est un problème d'autonomie celui-ci est rechargeable.
- Prix. A 115€ l'ensemble (et Amazon qui n'arrête pas de faire fluctuer le prix), ce n'est quand même pas donné. D'un autre côté, la ""Deutsche Qualität"" se paye.

Si cet avis, aussi complet que possible, vous a été utile, merci de le faire savoir ;)"
https://www.amazon.fr/Razer-BlackWidow-Switches-Verts-M%C3%A9canique/dp/B0D8BJMPDW/ref=sr_1_98?dib=eyJ2IjoiMSJ9.EhYgrHFi1tNOxJKHvlPsiYqT0GStYo6dDWUirFdzVcfwMUe1O2Ss_wsRcwEPklzi_a0EYACVErHEpXGuGwNKhBQ-_li7xvACpN4kFCbsAnAHzaPSoKzw2FLGlIy7STEM5WOjBojWhxq6VyiP99rKCikhg68IBWv3cwl1yMEGtVoQGZEkxnM8y7qYoWv61K7b-hwaXAZyGLKJOmTTbsR-KxBx-Qb7ldJqsE6Qsy-WOjy9_qK87iLitxZplsRCbl6YgADB14q9t2dele-RUFDi25N7HyCJ9W84WpQM3_we45c.vZpgHceKsP9ZO6sQSfuxpA2lNW0L6e2WDfxwRXLqUUU&dib_tag=se&keywords=clavier+gamer+razer&qid=1769381124&sr=8-98,Razer BlackWidow V3 (Switches Verts) - Clavier Gamer Mécanique,"289,00 €",N/A,N/A,
https://www.amazon.fr/m%C3%A9canique-anti-ghosting-r%C3%A9tro-%C3%A9clairage-ergonomique-white-blue/dp/B0BPHY3HKN/ref=sr_1_150?dib=eyJ2IjoiMSJ9.GWBEnyIvfwJg779x5mWvbz7Iq1mU5Sua2Alr4LJUKdqVt77YOWif_oi9bA-2a7bljRNW0s9guiT3OM1Rw8XpSu5MVxxTDHmF986Qk3-YfKAIdXzvnl8FOZn2f_JwIa8D6WhqTsfwQ_qcZsryPOb-b884-YHMdsa7WnoqqjVnlZjd_jWpFTDR_astnaOvp2cHUodYsuG3zuvtNpAQ1efubX-eu4bHu0F5OACc7hDWxDVl6djO6eHXJZsOoNJMvhzAaOPVAEJToSuKaHf_413-BJXXTu04HynDDMDW4VXkJFE.SOB-fnCzKdOvTKwAI1qDQEZxwiNoqnUpTwZhscanGvw&dib_tag=se&keywords=clavier+gamer+pas+cher&qid=1769381179&sr=8-150,"Clavier mécanique de jeu avec bouton, 98Key filaire anti-ghosting RVB rétro-éclairage Plug & Play Clavier ergonomique bleu/white-blue switch","16,99 €",N/A,N/A,
https://www.amazon.fr/Corsair-Core-Clavier-Filaire-Membrane/dp/B0CP698TBT/ref=sr_1_6?dib=eyJ2IjoiMSJ9.odbzFVAnCHPXDzSnHIMjyT4v_jLmwyjFxYYn2hSFzAIJz6ZjHy0FQfQ2SZgPXLTZuv3ijKz_Mz2pUI5EKy_rp5GrOkD24JHwGLjb5DcQy6Wor75fgg612uaQ3Lms4nplpNGzcsEl4eaRI_4aMYAI8ovdPjzO4g3vMbdgcKQiOOESoLOmUCDx8hmrJflCHhHzRE0JimWZ0XHlc0xwwePEOGvBQUmmIj6aCRXv6spdhQoGEpRbNmVUXptKblHhougk7BayZuetHSpuCuRUiq-L0FBGhGv_xaNjIZ5sukkpgG0.T_rMRXREWA20hNBMqNR6sVWWCTX0HB1sa5hR5hUIW4M&dib_tag=se&keywords=clavier+gaming+rgb&qid=1769381018&sr=8-6,"Corsair K55 Core RGB Clavier de Jeu Filaire à Membrane – Commutateurs Réactifs – Résistance Aux éclaboussures – Ten-Zone RGB – Touches Multimédia – Compatible iCUE – AZERTY FR – PC, Mac – Noir","34,99€","4,5 sur 5 étoiles",(141),"Excellent clavier, très beau design, respire la qualité à tous les niveaux, rétro-éclairage puissant avec 5 niveaux de puissance (réglage fin des couleurs avec le logiciel gratuit Corsair iCUE à télécharger), câble USB long, touches silencieuses, frappe très agréable même en tapant vite. Quant à son prix, juste excellent au vu des prestations. Bravo Corsair. Le seul petit reproche que l'on pourrait faire à ce clavier, c'est que sans le rétro-éclairage du clavier, en journée les touches ne sont pas très lisibles, car le texte est gris et non blanc. Mais le rétro-éclairage étant puissant, on peut l'utiliser de jour pour compenser."
https://www.amazon.fr/NOVA-GAMING-R%C3%A9tro%C3%A9clairage-Dynamique-Antighosting/dp/B0B85MDXTM/ref=sr_1_61?dib=eyJ2IjoiMSJ9.nIIHJgy9XN3lEWk4sJxE-CUzU6FAmtQ9ZiS82eYK-XAyfo5dOB_cqdkyRW3TXY8xwH-rg8xcM6aZHM25MeSCqeTn7t-4pUlOdr3OKpHJZUFX4-92pXQug6W-9xEtt-E66Z-qR9VUi351RiOWHxw71xmOIj8l_K0IwBzqaDD-NP6xE0SoaiuincqLkrMhXHktsgTzUFQhKy70a7LeChjeti8kLGmmvtperuPSKAGc9jA_8y4THz1zfitJ5t3TlVKSrsYnFJFcHr2AqjcoGVtp7arRrEccQZJrq9LpsNaSid0.nXL6mVrpvtYNmuCVwxT-PalsCKkO0eUrm5PNQq6FbJI&dib_tag=se&keywords=clavier+gamer+pas+cher&qid=1769381170&sr=8-61,"NOVA GAMING – AURIGA – Clavier Gaming à Membrane Filaire USB avec repose poignets – Clavier Gamer, Rétroéclairage RGB dynamique, 104 touches, Antighosting AZERTY Français – Noir","37,99€","3,7 sur 5 étoiles",(30),"La marque NOVA par ""Mobility lab"" est injustement méconnue, mais ce clavier est un excellent clavier à prix budget. Il peut rester allumé en couleurs ou complètement éteint. 3 niveaux de luminosité et 12 possibilités de clignotement : chenillard montant, descendant, explosif etc..
Sur la photo le périmètre semble allumé. Il n'en est rien. La ceinture de couleur est en fait un effet de légère surexposition des touches du clavier. Il n'y a pas de ceinture lumineuse..
Il possède un pavé numérique et l'emprise sur le bureau est réduit..
Les touches mécaniques sont sonores à souhait comme sur tous les claviers de jeu..
Bref un bon produit.."
https://www.amazon.fr/Razer-Tartarus-M%C3%A9ca-Membrane-programmables-R%C3%A9tro%C3%A9clairage/dp/B077T9391Z/ref=sr_1_57?dib=eyJ2IjoiMSJ9.odbzFVAnCHPXDzSnHIMjyT4v_jLmwyjFxYYn2hSFzAIJz6ZjHy0FQfQ2SZgPXLTZuv3ijKz_Mz2pUI5EKy_rp5GrOkD24JHwGLjb5DcQy6Wor75fgg612uaQ3Lms4nplpNGzcsEl4eaRI_4aMYAI8ovdPjzO4g3vMbdgcKQiOOESoLOmUCDx8hmrJflCHhHzRE0JimWZ0XHlc0xwwePEOGvBQUmmIj6aCRXv6spdhQoGEpRbNmVUXptKblHhougk7BayZuetHSpuCuRUiq-L0FBGhGv_xaNjIZ5sukkpgG0.T_rMRXREWA20hNBMqNR6sVWWCTX0HB1sa5hR5hUIW4M&dib_tag=se&keywords=clavier+gaming+rgb&qid=1769381018&sr=8-57,"Razer Tartarus V2 - Pavé Numérique Gamer (32 Touches Entièrement Programmables, Forme Ergonomique avec Paume Détachable, Fonctionnalité Hypershift, Eclairage RGB Chroma) Noir","89,95€","4,3 sur 5 étoiles",(6 069),"Je suis habitué au Keypad gaming et j'étais en possession du Orbweaver de Razer (avec touches mécaniques) depuis bientôt 9 ans et il vient récemment de me lâcher. (Je peux dire que je l'ai vraiment séché pendant ces 9 années, je ne joue qu'avec ça.)
Je suis donc parti sur le Tartarus Pro car il n'y a plus qu'une seule référence chez Razer maintenant (enfin sans compter la version normale et pro)
Je n'utilise pas la double détection des touches du coup je me demande si c'est une bonne idée d'avoir pris la version pro..
Mais alors quel plaisir de l'utiliser ! Il est d'un confort extrême avec le petit ""canapé"" sous le poignet, les douches sont silencieuses et très réactives, la couleur est top et entièrement réglable, on peut ajuster la longueur du support pour ceux qui ont des grandes mains comme moi, et l'ensemble a un rendu vraiment premium.
2 petits défauts tour de même (mais minimes donc ne rentrent pas en compte dans ma note) :
- je transpire de la pomme de la main avec cette version (contrairement à l'ancienne version Orbweaver où il n'y avait strictement aucune transpiration) et donc je l'essuie de temps en temps
- il manque très clairement la touche ""V"" à la place de cette molette useless. Mais pour palier à ce problème j'ai bindé la touche ""V"" sur le clic molette ET sur la molette UP + molette DOWN. Du coup peut importe comment mon doigt arrive sur cette molette, j'ai ma touche ""V"" qui part.

Attention tout de même : il faut un petit moment pour s'adapter à un Keypad. Mais après on ne peut plus s'en passer 🙂"
https://www.amazon.fr/Logitech-Ergonomique-Verticale-Bluetooth-Clavier/dp/B0B8HWJRSK/ref=sr_1_132?dib=eyJ2IjoiMSJ9.DSjWdESplGNhXkjKWKig2v0nlzZPhFP-dsrRqkm6fxbEPSDq38NIvDQFhKlYmFbCHfd4gxqX96EX_Q0dZFPKCDa0VA0Eup8Q8jaeBugw_gH0bg7ra2fPlAtciek_sMZlK1PZJMkIfNQkSz1erFBb5V9PS57Goh0i2hKQ6QQGfXeunSTGtuNphGbV6te5_EoPxXG8fBK772SZ9fH6y84g-umLAt6R4710fv_B0w22Ogj0qTVPZmnXDEyqW2yRXS63CEyT0mxxj-XuH11neGbNbNr-hRhBKDvVzHenPn95D5E.0AQM40SlPLlj8WNkv11zGyVydiaFD5OafKvbNxVxfDI&dib_tag=se&keywords=clavier+gamer+logitech&qid=1769381085&sr=8-132,"Logitech Lift Souris Ergonomique Verticale, sans Fil, Bluetooth+Clavier Ergonomique sans Fil","121,39€","4,9 sur 5 étoiles",(6),"Je l'ai acheté suite a une double fracture du poignet.
Mon métier m'oblige a utiliser un clavier toute la journée.
Depuis mon achat impossible de revenir à un clavier traditionnel.
Ce n'est que mon avis personnel bien entendu."
https://www.amazon.fr/Mars-Gaming-M%C3%A9caniques-Antighosting-Multiplateforme/dp/B0F381LXM7/ref=sr_1_97?dib=eyJ2IjoiMSJ9.sIQMjj-Usk1ao4J4PxZxd3AYuoSP3xD_2HuJXsZYql4b6ZH1MXe2H2BAiTgnY7EfRSQoy47kOBiOGcvsGtsSneZtO1P-mXhQuSW733WukcBIyVQDMmDkg4mVhwwXFsPoLa2juGpW0uBA7Y8qJ-UQenl4rPFr-VlK5i4rxu8fCUjc0DCWhGTO57HKwdeXps9nPhXk20RCRCmPTIONB2fCIbfbNln9o9TwZPl_bJ8R2eO9HtuzcwoEHy8V6urY6ZJKLlkrcE4ZBWVqG7gNinJdMeEWc1XNL8aEtWqqiCgGgiw.QeRcty0Wahc011RSu-TdSZuTdKyf8b1IbhAEDhKRu2k&dib_tag=se&keywords=clavier+gaming+rgb&qid=1769381028&sr=8-97,"Mars Gaming MKMINIPRO, Clavier Mécanique Ultra-Compact 60%, Commutateurs Mécaniques Hot-Swap, Éclairage RGB Chroma, Clavier Gaming Antighosting, Multiplateforme, Switch Bleu Français, Blanc","37,91€",N/A,N/A,
https://www.amazon.fr/Lay-Clavier-m%C3%A9canique-Mat%C3%A9riau-r%C3%A9sistant/dp/B07XX71JRY/ref=sr_1_215?dib=eyJ2IjoiMSJ9.qm04TFE-7NmrHlY7lsSH7OG4GsZJs-xE-GPmi3ZJABd5G9CjgPQdnuWpDk23p5Mc5wjVuaC2qacyj6SOKKWnXmr_TCJqTyh53uBP9G4HdzASw9Z60cy8GNibkGMvQprhNCxeiyFnt8k8QH7DVl6QEnYQ0fwMn_had_fOHIsT0o91nP1omp_hsZBUiW8N_xTc4fYYZZR8tI6IKU-yHeugOsTSMf6IC5-bCK4QQOKqjZVs7KGZ7I47VXao3Ifm3cS3jQyLqAwpdYNzPEzLNokqxzjw4Z1nWHS7fISFz52qeAM.B7yChx9a3ArgCqF9nxGPZQsE4FNGLVkLCHFfwkNMc5Y&dib_tag=se&keywords=clavier+gamer+pas+cher&qid=1769381198&sr=8-215,"Lay 3087 Clavier mécanique de Jeu 87 Touches Matériau PBT Sec et résistant à l'huile Simple et Durable, Redaxis","59,95 €",N/A,N/A,
https://www.amazon.fr/Razer-Ornata-Interrupteur-Repose-Poignets-Ergonomique/dp/B09X5X6PX5/ref=sr_1_22?dib=eyJ2IjoiMSJ9.ahgOyxrUjbPqEzp3_CxxvosbkM7xitdj609W9ADteGqdn35kowZN0mNgKpLtiufXT5-oRi0P_NXzywadxM6zswafmA3t1a3RhUrJ27Eh-_OEWmqLUqPSS7dC92u_hBcCBgU1kPRxqASif9Ku1VsKSHYh_lQ_qsncvYQAO38NtbNCfzjS1qje6o3RdVnVyQiXnAAKXOc3SGo16KhrlVQ6fKodrVZA9pQY8GAFXGIdLktIQAEJ2U4O0uTAY--EaQpW57kBH2eKLupzVTWu591moTC-9lsiVa1ec9g0LmiSQnQ.Y_TBXiQc6rI3HR9YTLyyo9tV6_fyCMJ2VC9uoP517n8&dib_tag=se&keywords=clavier+gamer+logitech&qid=1769381065&sr=8-22,"Razer Ornata V3 X - Clavier Gamer à Profil Bas (Switches à Membrane Silencieux, Repose-Poignet Ergonomique, RGB Chroma, Touches en ABS Vernies aux UV) Clavier AZERTY | Noir","39,95€","4,4 sur 5 étoiles",(1 142),"Un clavier pas cher, avec une frappe confortable, des touches assez silencieuses, et un rétroéclairage basique mais efficace. Possible de changer la couleur et l'intensité du rétroéclairage en quelques clics, il a été reconnu immédiatement une fois branché.
Pour qui veut un clavier de bonne facture qui brille dans le noir à peu de frais c'est celui-là sans hésiter."
